id,original_language,original_title,popularity,release_date,vote_average,vote_count,genre,overview,revenue,runtime,tagline
652.0,en,Troy,56.356,2004-05-03,7.1,8023.0,"['Adventure', 'History', 'War']","In year 1250 B.C. during the late Bronze age, two emerging nations begin to clash. Paris, the Trojan prince, convinces Helen, Queen of Sparta, to leave her husband Menelaus, and sail with him back to Troy. After Menelaus finds out that his wife was taken by the Trojans, he asks his brother Agamemnom to help him get her back. Agamemnon sees this as an opportunity for power. So they set off with 1,000 ships holding 50,000 Greeks to Troy. With the help of Achilles, the Greeks are able to fight the never before defeated Trojans.",497409852.0,163.0,For passion. For honor. For destiny. For victory. For love.
95963.0,en,The Walking Dead,28.688,1995-02-24,6.7,17.0,"['Drama', 'War']","Five young marines on a suicide mission in Vietnam, struggle for survival in a jungle minefield. The mean streets of home did not prepare them for this.",0.0,88.0,Surviving the streets was just a rehearsal.
1813.0,en,The Devil's Advocate,34.807,1997-10-17,7.4,4391.0,"['Drama', 'Mystery', 'Thriller', 'Horror']","Aspiring Florida defense lawyer Kevin Lomax accepts a job at a New York law firm. With the stakes getting higher every case, Kevin quickly learns that his boss has something far more evil planned.",152944660.0,144.0,Evil has its winning ways.
429733.0,en,Mayhem,14.693,2017-11-10,6.5,455.0,"['Action', 'Comedy', 'Horror']",A virus spreads through an office complex causing white collar workers to act out their worst impulses.,0.0,86.0,Hostile. Work. Environment.
1809.0,en,The Rules of Attraction,9.35,2002-10-11,6.2,407.0,"['Comedy', 'Drama', 'Romance']","The incredibly spoiled and overprivileged students of Camden College are a backdrop for an unusual love triangle between a drug dealer, a virgin and a bisexual classmate.",0.0,111.0,We all run on instinct
332283.0,en,Mary Shelley,16.233,2017-08-06,7.0,814.0,"['Drama', 'Romance']","The love affair between poet Percy Shelley and Mary Wollstonecraft Godwin resulted in the creation of an immortal novel, “Frankenstein; or, The Modern Prometheus.”",0.0,120.0,Her greatest love inspired her darkest creation
480042.0,en,Escape Plan: The Extractors,22.142,2019-06-20,5.2,593.0,"['Action', 'Thriller', 'Crime']","After security expert Ray Breslin is hired to rescue the kidnapped daughter of a Hong Kong tech mogul from a formidable Latvian prison, Breslin's girlfriend is also captured. Now he and his team must pull off a deadly rescue mission to confront their sadistic foe and save the hostages before time runs out.",0.0,97.0,This time it’s personal
415.0,en,Batman & Robin,33.861,1997-06-20,4.3,3885.0,"['Science Fiction', 'Action', 'Fantasy']",Batman and Robin deal with relationship issues while preventing Mr. Freeze and Poison Ivy from attacking Gotham City.,238207122.0,125.0,Strength. Courage. Honor. And loyalty.
397538.0,sv,Borg vs McEnroe,11.557,2017-09-08,7.0,919.0,"['Drama', 'History']","The Swedish Björn Borg and the American John McEnroe, the best tennis players in the world, maintain a legendary duel during the 1980 Wimbledon tournament.",16657800.0,108.0,Some stars shine forever
458405.0,en,The ParaPod:  A Very British Ghost Hunt,9.614,2020-01-07,5.4,9.0,"['Documentary', 'Horror', 'Comedy']","A lifelong believer in the paranormal invites a hardwired sceptic on a road trip of the UK’s most famous haunted locations, in an attempt to convince him of the existence of ghosts. A journey of true discovery, shocks, emotional turmoil, hilarious conflict and a bewildering climax.",0.0,108.0,You won't believe it... but he will!
513223.0,es,Perdida,14.401,2018-04-19,6.3,206.0,"['Drama', 'Mystery', 'Crime']","A policewoman whose childhood friend disappeared in Patagonia years ago starts a new search to find answers, and soon finds her own life in danger.",0.0,103.0,Never stop searching
207703.0,en,Kingsman: The Secret Service,68.069,2014-12-13,7.6,13608.0,"['Crime', 'Comedy', 'Action', 'Adventure']",The story of a super-secret spy organization that recruits an unrefined but promising street kid into the agency's ultra-competitive training program just as a global threat emerges from a twisted tech genius.,414351546.0,129.0,Manners maketh man.
27585.0,en,Rabbit Hole,13.292,2010-12-16,6.7,433.0,['Drama'],Life for a happy couple is turned upside down after their young son dies in an accident.,5132850.0,91.0,The only way out is through.
12211.0,en,Highlander: Endgame,11.521,2000-09-01,4.8,286.0,"['Action', 'Fantasy']","Immortals Connor and Duncan Macleod join forces against a man from Connor's distant past in the highlands of Scotland, Kell, an immensely powerful immortal who leads an army of equally powerful and deadly immortal swordsmen and assassins. No immortal alive has been able to defeat Kell yet, and neither Connor nor Duncan are skilled enough themselves to take him on and live. The two of them eventually come to one inevitable conclusion; one of them must die so that the combined power of both the Highlanders can bring down Kell for good. There can be only one... the question is, who will it be?",15843608.0,87.0,"It will take two immortals to defeat the ultimate evil. But in the end, there can be only one."
9264.0,en,Poison Ivy,11.1,1992-05-08,5.4,243.0,"['Thriller', 'Drama']",A seductive teen befriends an introverted high school student and schemes her way into the lives of her wealthy family.,1829804.0,88.0,"What Ivy wants, Ivy gets."
1865.0,en,Pirates of the Caribbean: On Stranger Tides,164.123,2011-05-14,6.5,11352.0,"['Adventure', 'Action', 'Fantasy']","Captain Jack Sparrow crosses paths with a woman from his past, and he's not sure if it's love -- or if she's a ruthless con artist who's using him to find the fabled Fountain of Youth. When she forces him aboard the Queen Anne's Revenge, the ship of the formidable pirate Blackbeard, Jack finds himself on an unexpected adventure in which he doesn't know who to fear more: Blackbeard or the woman from his past.",1045713802.0,137.0,Live Forever Or Die Trying.
152760.0,en,The Monuments Men,27.978,2014-01-24,6.0,2931.0,"['War', 'Drama', 'History', 'Action']","Based on the true story of the greatest treasure hunt in history, The Monuments Men is an action drama focusing on seven over-the-hill, out-of-shape museum directors, artists, architects, curators, and art historians who went to the front lines of WWII to rescue the world’s artistic masterpieces from Nazi thieves and return them to their rightful owners.  With the art hidden behind enemy lines, how could these guys hope to succeed?",154984035.0,118.0,It was the greatest art heist in history
333669.0,en,Bastille Day,20.732,2016-04-22,6.3,1012.0,['Action'],"Michael Mason is an American pickpocket living in Paris who finds himself hunted by the CIA when he steals a bag that contains more than just a wallet. Sean Briar, the field agent on the case, soon realises that Michael is just a pawn in a much bigger game and is also his best asset to uncover a large-scale conspiracy.",14397593.0,92.0,With law comes disorder
9341.0,en,The Core,22.95,2003-03-28,5.7,1324.0,"['Action', 'Thriller', 'Adventure', 'Science Fiction']","Geophysicist Dr. Josh Keyes discovers that an unknown force has caused the earth's inner core to stop rotating. With the planet's magnetic field rapidly deteriorating, our atmosphere literally starts to come apart at the seams with catastrophic consequences. To resolve the crisis, Keyes, along with a team of the world's most gifted scientists, travel into the earth's core. Their mission: detonate a device that will reactivate the core.",74208267.0,136.0,Earth has a deadline.
11854.0,hi,कुछ कुछ होता है,9.783,1998-10-16,7.7,290.0,"['Drama', 'Romance']","Anjali is left heartbroken when her best friend and secret crush, Rahul, falls in love with Tina. Years later, Tina's young daughter tries to fulfil her mother's last wish of uniting Rahul and Anjali.",15306000.0,185.0,Love is Friendship.
475888.0,en,Tell It to the Bees,10.93,2019-05-03,7.5,294.0,"['Romance', 'Drama']","Dr. Jean Markham returns to the town she left as a teenager to take over her late father's medical practice. When a school-yard scuffle lands Charlie in her surgery, she invites him to visit the hives in her garden and tell his secrets to the bees, as she once did. The new friendship between the boy and the bee keeper brings his mother Lydia into Jean's world.",0.0,106.0,Some secrets are too powerful to keep
586047.0,ko,서복,212.792,2021-04-12,7.5,90.0,"['Science Fiction', 'Action']","A former intelligence agent gets involved with the first human clone, Seo Bok, who others seek, causing trouble.",0.0,114.0,Live the Moment
3777.0,ja,蜘蛛巣城,10.839,1957-01-15,7.9,542.0,"['Drama', 'History']","Returning to their lord's castle, samurai warriors Washizu and Miki are waylaid by a spirit who predicts their futures. When the first part of the spirit's prophecy comes true, Washizu's scheming wife, Asaji, presses him to speed up the rest of the spirit's prophecy by murdering his lord and usurping his place. Director Akira Kurosawa's resetting of William Shakespeare's ""Macbeth"" in feudal Japan is one of his most acclaimed films.",0.0,108.0,"From the creator of ""Rashomon"" and ""Ikiru""."
359983.0,en,The Lion Guard: Return of the Roar,57.009,2015-11-22,6.5,758.0,"['Family', 'TV Movie', 'Animation']","Set in the African savannah, the film follows Kion as he assembles the members of the 'Lion Guard'. Throughout the film, the diverse team of young animals will learn how to utilize each of their unique abilities to solve problems and accomplish tasks to maintain balance within the Circle of Life, while also introducing viewers to the vast array of animals that populate the prodigious African landscape.",0.0,44.0,A new hero finds his roar!
14.0,en,American Beauty,25.907,1999-09-15,8.0,9735.0,['Drama'],"Lester Burnham, a depressed suburban father in a mid-life crisis, decides to turn his hectic life around after developing an infatuation with his daughter's attractive friend.",356296601.0,122.0,Look closer.
363844.0,en,The Ouija Exorcism,10.089,2015-10-06,4.2,24.0,['Horror'],"In 1985, a celebrated exorcist trapped a horrific demon inside a ouija board. Thinking the board to be a game, his son played without obeying the rules, and let the demon loose. In order to save his son, the exorcist sent him far away until the demon could be destroyed. Thirty years later, and after his death, his grandson finds the board and makes the same mistake his father did. Now the evil is back and roaming the earth to terrorize those responsible for its imprisonment.",0.0,87.0,The Game Will Possess You
10281.0,en,Friday the 13th Part VII: The New Blood,36.865,1988-05-13,5.4,686.0,"['Horror', 'Thriller']","A young girl who possesses the power of telekinesis accidentally causes her father's death after a family dispute at Crystal Lake. Years later, when a doctor tries to exploit her abilities, her power becomes a hellish curse, and she unwittingly unchains the merciless, bloodthirsty Jason Voorhees from his watery grave.",19170001.0,88.0,"Jason is back, but this time someone's waiting!"
1493.0,en,Miss Congeniality,20.331,2000-12-22,6.5,3012.0,"['Comedy', 'Crime', 'Action']","When the local FBI office receives a letter from a terrorist known only as 'The Citizen', it's quickly determined that he's planning his next act at the Miss America beauty pageant. Because tough-as-nails Gracie Hart is the only female Agent at the office, she's chosen to go undercover as the contestant from New Jersey.",212000000.0,111.0,Never Mess With An Agent In A Dress.
41479.0,en,The Joneses,11.917,2010-04-16,6.2,455.0,"['Comedy', 'Drama']","A seemingly perfect family moves into a suburban neighborhood, but when it comes to the truth as to why they're living there, they don't exactly come clean with their neighbors.",7022728.0,96.0,"They're not just living the American dream, they're selling it."
376660.0,en,The Edge of Seventeen,25.626,2016-11-18,7.2,3308.0,"['Comedy', 'Drama']","Two high school girls are best friends until one dates the other's older brother, who is totally his sister's nemesis.",18803648.0,105.0,You're only young once… is it over yet?
6972.0,en,Australia,17.105,2008-11-18,6.6,1832.0,"['Adventure', 'Drama', 'Romance']","Set in northern Australia before World War II, an English aristocrat who inherits a sprawling ranch reluctantly pacts with a stock-man in order to protect her new property from a takeover plot. As the pair drive 2,000 head of cattle over unforgiving landscape, they experience the bombing of Darwin by Japanese forces firsthand.",211787511.0,165.0,Welcome to Australia!
472338.0,en,Victor Crowley,12.255,2017-09-12,5.7,166.0,"['Comedy', 'Horror']","Ten years after the events of the original movie, Victor Crowley is mistakenly resurrected and proceeds to kill once more.",0.0,83.0,Return to his swamp
59678.0,en,Attack the Block,8.917,2011-05-12,6.4,1589.0,"['Action', 'Comedy', 'Science Fiction']",A teen gang in a South London housing estate must team up with the other residents to protect their neighbourhood from a terrifying alien invasion.,3964682.0,88.0,Inner City vs. Outer Space.
311324.0,en,The Great Wall,64.087,2016-12-16,5.9,4043.0,"['Action', 'Adventure', 'Fantasy']",European mercenaries searching for black powder become embroiled in the defense of the Great Wall of China against a horde of monstrous creatures.,331957105.0,103.0,1700 years to build. 5500 miles long. What were they trying to keep out?
5825.0,en,National Lampoon's Christmas Vacation,26.27,1989-11-30,7.2,1659.0,['Comedy'],"It's Christmastime, and the Griswolds are preparing for a family seasonal celebration. But things never run smoothly for Clark, his wife Ellen, and their two kids. Clark's continual bad luck is worsened by his obnoxious family guests, but he manages to keep going, knowing that his Christmas bonus is due soon.",71319546.0,97.0,Yule crack up.
9314.0,en,Nineteen Eighty-Four,9.221,1984-10-10,6.8,999.0,"['Drama', 'Science Fiction', 'Thriller']",George Orwell's novel of a totalitarian future society in which a man whose daily work is rewriting history tries to rebel by falling in love.,8430492.0,113.0,George Orwell's terrifying vision comes to the screen.
10312.0,en,Patch Adams,17.353,1998-12-25,7.3,2577.0,"['Comedy', 'Drama']","The true story of Dr. Hunter ""Patch"" Adams, who in the 1970s found that humor is the best medicine, and was willing to do just anything to make his patients laugh—even if it meant risking his own career.",202292902.0,115.0,Laughter is contagious.
9975.0,en,Curious George,16.625,2006-02-10,6.3,375.0,"['Adventure', 'Animation', 'Comedy', 'Family']","When The Man in the Yellow Hat befriends Curious George in the jungle, they set off on a non-stop, fun-filled journey through the wonders of the big city toward the warmth of true friendship.",69834815.0,87.0,Show me the Monkey!
25676.0,cn,寶貝計劃,16.104,2006-09-28,7.0,398.0,"['Drama', 'Action', 'Comedy']","For never-do-well compulsive gambler Fong, there's only one thing more fearsome than debtors at his doorstep - having to coax a crying baby. But what if the baby becomes his golden goose to fend off his debtors? Can he overcome his phobia of diapers, milk bottles, and cloying lullabies?",0.0,126.0,This September! Crawl Baby crawl!
471925.0,pt,Entrei em Pânico ao Saber o que Vocês Fizeram na Sexta-feira 13 do Verão Passado Parte 2 - A Hora da Volta da Vingança dos Jogos Mortais de Halloween,10.779,2011-10-20,5.5,4.0,"['Comedy', 'Horror']","Seven years after the massacre of the first film, the survivors Niandra and Eliseu still fear the return of Geison, the terrible psychopath who mutilated his friends on a Friday the 13th. New murders start happening in the small town of Carlos Barbosa, putting a new generation of victims as targets of the killer. But who is behind that ""Scream"" mask?",0.0,82.0,Bloodier. Funnier. Shorter.
19698.0,en,Porky's II: The Next Day,15.138,1983-06-24,5.8,225.0,['Comedy'],"When the students of Angel Beach High decide to stage ""An Evening With Shakespeare,"" their efforts are threatened by Miss Balbricker, who views the works of Shakespeare as obscene. She enlists the help of Reverend Bubba Flavel, a religious fanatic who brings along his flock of followers to pressure the school into shutting down the production.",33759266.0,98.0,"If you thought the night before was funny, wait till you see the next day."
297160.0,en,XX,9.885,2017-02-17,5.0,336.0,['Horror'],This all-female horror anthology features four dark tales from four fiercely talented women.,30911.0,80.0,Four deadly tales by four killer women
19277.0,en,In Hell,14.755,2003-11-24,6.3,365.0,"['Action', 'Drama', 'Thriller']",A man must survive a prison where hardened criminals battle to the death for the warden's entertainment.,0.0,96.0,Rage unleashed.
20694.0,en,Rugrats Go Wild,14.961,2003-06-13,6.2,233.0,"['Family', 'Animation', 'Adventure', 'Comedy']","When the Rugrats find themselves stranded on a deserted island, they meet the Thornberrys, a family who agrees to help them escape.",55443032.0,84.0,The Family Vacation Goes Overboard.
568332.0,en,Taylor Swift: Reputation Stadium Tour,11.028,2018-12-31,8.1,218.0,"['Music', 'Documentary']","Taylor Swift takes the stage in Dallas for the Reputation Stadium Tour and celebrates a monumental night of music, memories and visual magic.",0.0,125.0,"And in the death of her reputation, she felt truly alive."
211672.0,en,Minions,35.062,2015-06-17,6.4,8957.0,"['Family', 'Animation', 'Adventure', 'Comedy']","Minions Stuart, Kevin and Bob are recruited by Scarlet Overkill, a super-villain who, alongside her inventor husband Herb, hatches a plot to take over the world.",1156730962.0,91.0,"Before Gru, they had a history of bad bosses"
18890.0,en,We're Back! A Dinosaur's Story,9.319,1993-11-24,6.0,316.0,"['Animation', 'Science Fiction', 'Family']","Captain New Eyes travels back in time and feeds dinosaurs his Brain Grain cereal, which makes them intelligent and non-violent. They agree to go to the Middle Future in order to grant the wishes of children in New York city. They are to meet Dr. Bleeb of the Museum of Natural History, but get sidetracked with their new children friends and run into the Captain's evil brother, Professor Screweyes.",9317021.0,72.0,Wish for a dinosaur and watch all your dreams come true.
216282.0,en,Into the Storm,43.833,2014-08-06,6.0,1648.0,"['Action', 'Thriller']","As a new day begins in the town of Silverton, its residents have little reason to believe it will be anything other than ordinary. Mother Nature, however has other plans. In the span of just a few hours, an unprecedented onslaught of powerful tornadoes ravages Silverton. Storm trackers predict that the worst is still to come, as terrified residents seek shelter, and professional storm-chasers run toward the danger, hoping to study the phenomenon close up and get a once-in-a-lifetime shot.",160602194.0,89.0,There is no calm before the storm
582876.0,uk,Антон і червона химера,15.761,2021-02-12,3.5,2.0,"['Drama', 'History']","Ukraine, 1919. The friendship of two boys, Anton and Jacob, one Christian, the other Jewish, manages to survive the prejudices and hatred that dominate the minds of adults in the aftermath of World War I and the Russian Revolution.",0.0,102.0,A friendship that survived the wrath of war
7249.0,en,Futurama: Bender's Big Score,15.551,2007-11-27,7.4,478.0,"['Animation', 'Comedy', 'Science Fiction', 'TV Movie']","The Planet Express crew return from cancellation, only to be robbed blind by hideous ""sprunging"" scam artists.  Things go from bad to worse when the scammers hack Bender, start traveling through time, and take Earth over entirely!  Will the crew be able to save the day, or will Bender's larcenous tendencies and their general incompetence doom them all?",0.0,88.0,Just when you thought it was safe to watch something else!
25643.0,en,Love Happens,10.872,2009-09-18,5.9,526.0,"['Drama', 'Romance']","Dr. Burke Ryan is a successful self-help author and motivational speaker with a secret. While he helps thousands of people cope with tragedy and personal loss, he secretly is unable to overcome the death of his late wife. It's not until Burke meets a fiercely independent florist named Eloise that he is forced to face his past and overcome his demons.",36133014.0,109.0,Sometimes when you least expect it...
10829.0,en,Tremors 3: Back to Perfection,18.409,2001-10-02,5.8,444.0,"['Action', 'Comedy', 'Horror', 'Science Fiction', 'Thriller']","Burt Gummer returns home to Perfection, Nev., to find that the town of terror has become a theme park, and when the simulated giant worm attacks turn real, the survivalist must battle the creatures once again. Gummer pits his impressive knowledge of weaponry against the newest and deadliest generation of flesh-eating graboids, with help from two young entrepreneurs.",0.0,100.0,The Food Chain Just Grew Another Link.
624.0,en,Easy Rider,12.655,1969-05-07,7.1,1473.0,"['Adventure', 'Drama']",A cross-country trip to sell drugs puts two hippie bikers on a collision course with small-town prejudices.,60000000.0,95.0,A man went looking for America and couldn’t find it anywhere...
114150.0,en,Pitch Perfect,37.711,2012-09-28,7.3,5582.0,"['Comedy', 'Music', 'Romance']","College student Beca knows she does not want to be part of a clique, but that's exactly where she finds herself after arriving at her new school. Thrust in among mean gals, nice gals and just plain weird gals, Beca finds that the only thing they have in common is how well they sing together. She takes the women of the group out of their comfort zone of traditional arrangements and into a world of amazing harmonic combinations in a fight to the top of college music competitions.",115400000.0,112.0,Get pitch slapped.
575776.0,en,Saint Maud,18.729,2020-10-09,6.8,327.0,"['Drama', 'Horror', 'Mystery']","Having recently found God, self-effacing young nurse Maud arrives at a plush home to care for Amanda, a hedonistic dancer left frail from a chronic illness. When a chance encounter with a former colleague throws up hints of a dark past, it becomes clear there is more to sweet Maud than meets the eye.",1640866.0,85.0,Your Savior is Coming
262543.0,en,Autómata,23.585,2014-10-09,5.8,1327.0,"['Thriller', 'Science Fiction']","Jacq Vaucan, an insurance agent of ROC robotics corporation, routinely investigates the case of manipulating a robot. What he discovers will have profound consequences for the future of humanity.",0.0,110.0,Your time is coming to an end – Ours is now beginning
10847.0,en,Lord of the Flies,11.328,1990-03-16,6.4,399.0,"['Adventure', 'Drama', 'Thriller']","When their plane crashes, 25 schoolboys find themselves trapped on a tropical island, miles from civilization.  Based on William Goulding’s “Lord of the Flies”, a critique of British imperialism and nobility.",13985225.0,91.0,No parents. No teachers. No rules... No mercy.
323370.0,en,The Diabolical,16.372,2015-03-16,5.1,159.0,"['Horror', 'Science Fiction', 'Thriller']","When a single mother and her two young children are tormented by an increasingly strange and intense presence in their quiet suburban home, she turns to her scientist boyfriend to take on the violent forces that paranormal experts are too frightened to face.",0.0,86.0,Evil is timeless.
38843.0,en,Ramona and Beezus,9.554,2010-07-23,6.5,657.0,"['Comedy', 'Family']","Ramona is a little girl with a very big imagination and a nose for mischief. Her playful antics keep everyone in her loving family on their toes, including her older sister Beezus, who's just trying to survive her first year of high school. Through all the ups and downs of childhood, Ramona and Beezus learn that anything's possible when you believe in yourself and rely on each other.",27293743.0,103.0,A Little Sister Goes A Long Way.
839440.0,en,Dinosaur Hotel,94.71,2021-06-11,5.3,48.0,"['Horror', 'Science Fiction', 'Mystery']","Sienna is desperate to win a large cash prize in a secret underground game show. However, Dinosaur's begin to hunt her down for the entertainment of the rich and wealthy. Can she be the last to survive the horrific night to win the prize?",0.0,77.0,The hunt is on. And you're the prey.
1535.0,en,Spy Game,23.59,2001-11-18,6.9,1541.0,"['Action', 'Crime', 'Thriller']","On the day of his retirement, a veteran CIA agent learns that his former protégé has been arrested in China, is sentenced to die the next morning in Beijing, and that the CIA is considering letting that happen to avoid an international scandal.",143049560.0,126.0,It's not how you play the game. It's how the game plays you.
14864.0,en,The Hot Spot,14.144,1990-10-12,6.3,160.0,"['Crime', 'Romance']","A loner moves in to a small Texas town, finds himself a job, and sets about plotting to rob the local bank.",1293976.0,130.0,Safe is never sex. It’s dangerous.
290751.0,en,Secret in Their Eyes,13.349,2015-10-14,6.4,1067.0,"['Crime', 'Drama', 'Mystery', 'Thriller']","A tight-knit team of FBI investigators, along with their District Attorney supervisor, is suddenly torn apart when they discover that one of their own teenage daughters has been brutally murdered.",34854990.0,111.0,The truth lies in the most unexpected places.
11849.0,en,Dungeons & Dragons,9.509,2000-12-08,4.3,434.0,"['Drama', 'Adventure', 'Fantasy']","The Empire of Izmer is a divided land: elite magicians called “mages” rule while lowly commoners are powerless. When Empress Savina vows to bring equality and prosperity to her land, the evil mage Profion plots to depose her.",15185241.0,107.0,This is no game
297761.0,en,Suicide Squad,76.03,2016-08-03,5.9,18110.0,"['Action', 'Adventure', 'Fantasy']","From DC Comics comes the Suicide Squad, an antihero team of incarcerated supervillains who act as deniable assets for the United States government, undertaking high-risk black ops missions in exchange for commuted prison sentences.",746846894.0,123.0,Worst Heroes Ever
509853.0,en,The Fanatic,14.06,2019-08-30,4.6,193.0,"['Crime', 'Thriller']",A rabid film fan stalks his favorite action hero and destroys the star's life.,3153.0,89.0,All he wanted was an autograph.
4476.0,en,Legends of the Fall,19.861,1994-12-16,7.4,1870.0,"['Adventure', 'Drama', 'Romance', 'War', 'Western']","An epic tale of three brothers and their father living in the remote wilderness of 1900s USA and how their lives are affected by nature, history, war, and love.",160638883.0,133.0,After the Fall from Innocence the Legend begins.
460458.0,en,Resident Evil: Welcome to Raccoon City,88.822,2021-11-24,0.0,0.0,"['Horror', 'Action', 'Mystery']","Once the booming home of pharmaceutical giant Umbrella Corporation, Raccoon City is now a dying Midwestern town. The company’s exodus left the city a wasteland…with great evil brewing below the surface. When that evil is unleashed, the townspeople are forever…changed…and a small group of survivors must work together to uncover the truth behind Umbrella and make it through the night.",0.0,107.0,Witness the beginning of evil.
329.0,en,Jurassic Park,21.804,1993-06-11,7.9,12770.0,"['Adventure', 'Science Fiction']","A wealthy entrepreneur secretly creates a theme park featuring living dinosaurs drawn from prehistoric DNA. Before opening day, he invites a team of experts and his two eager grandchildren to experience the park and help calm anxious investors. However, the park is anything but amusing as the security systems go off-line and the dinosaurs escape.",920100000.0,127.0,An adventure 65 million years in the making.
6644.0,en,El Dorado,11.97,1966-12-17,7.4,351.0,"['Western', 'Adventure', 'Action']","Cole Thornton, a gunfighter for hire, joins forces with an old friend, Sheriff J.P. Hara. Together with an old indian fighter and a gambler, they help a rancher and his family fight a rival rancher that is trying to steal their water.",6000000.0,120.0,It's The Big One With The Big Two!
475430.0,en,Artemis Fowl,47.081,2020-06-12,5.7,1266.0,"['Adventure', 'Fantasy', 'Science Fiction', 'Family', 'Action']",Artemis Fowl is a 12-year-old genius and descendant of a long line of criminal masterminds. He soon finds himself in an epic battle against a race of powerful underground fairies who may be behind his father's disappearance.,0.0,94.0,Remember the name
47519.0,ja,巨乳ドラゴン 温泉ゾンビVSストリッパー5,6.33,2010-05-15,5.6,27.0,"['Action', 'Horror', 'Comedy']","A medieval Book of the Dead is discovered in the catacombs that run under a small town strip club. When one of the desperate strippers raises an army of the undead, the rest of the strippers must kick some zombie ass to save the world.",0.0,73.0,A bloody Armageddon has begun!
1724.0,en,The Incredible Hulk,50.048,2008-06-12,6.2,9149.0,"['Science Fiction', 'Action', 'Adventure']","Scientist Bruce Banner scours the planet for an antidote to the unbridled force of rage within him: the Hulk. But when the military masterminds who dream of exploiting his powers force him back to civilization, he finds himself coming face to face with a new, deadly foe.",163712074.0,114.0,You'll like him when he's angry.
508330.0,en,Awoken,9.438,2020-05-07,6.0,58.0,"['Horror', 'Thriller', 'Mystery']","Karla, a young medical student, is trying to cure her brother, Blake, from a terminal sleep illness called Fatal Familial Insomnia, where you are unable to sleep until you die. On her quest to treat him, a more sinister reason for his condition is revealed.",0.0,87.0,Never Sleep Again
87093.0,en,Big Eyes,15.763,2014-12-24,7.0,2952.0,['Drama'],"The story of the awakening of painter, Margaret Keane, her phenomenal success in the 1950s, and the subsequent legal difficulties she had with her husband, who claimed credit for her works in the 1960s.",28883511.0,106.0,She created it. He sold it. And they bought it.
143049.0,en,Adult World,17.844,2013-04-18,6.1,305.0,['Comedy'],"Amy, a naive college graduate who believes she's destined to be a great poet, begrudgingly accepts a job at a sex shop while she pursues a mentorship with reclusive writer Rat Billings.",0.0,107.0,"When life gets hard, rise to the occasion."
37135.0,en,Tarzan,73.426,1999-06-18,7.4,5329.0,"['Family', 'Adventure', 'Animation', 'Drama']","Tarzan was a small orphan who was raised by an ape named Kala since he was a child. He believed that this was his family, but on an expedition Jane Porter is rescued by Tarzan. He then finds out that he's human. Now Tarzan must make the decision as to which family he should belong to...",448191819.0,88.0,An immortal legend. As you've only imagined.
11848.0,en,Animal Farm,12.053,1954-12-28,6.9,319.0,"['Animation', 'Drama']","A successful farmyard revolution by the resident animals vs. the farmer goes horribly wrong when corrupt pigs hijack it for their personal gain.  Based on the socialist George Orwell’s novel “Animal Farm”, a critique of Stalinist authoritarianism.",0.0,72.0,He's got the world in an UPROAR!
12702.0,en,Critters 3,14.814,1991-12-11,5.1,248.0,"['Comedy', 'Horror', 'Science Fiction']","In what appears to be a cross between Critters and The Towering Inferno, the residents of a shoddy L.A. apartment block are chased up to the roof by hoards of the eponymous hairy horrors.",0.0,86.0,First they destroyed a farm. Then they terrorised a town. Now they're ready to do some real damage!
22586.0,en,The Swan Princess,16.697,1994-11-18,6.6,756.0,"['Family', 'Animation', 'Fantasy', 'Adventure', 'Comedy']","The beautiful princess Odette is transformed into a swan by an evil sorcerer's spell. Held captive at an enchanted lake, she befriends Jean-Bob the frog, Speed the turtle and Puffin the bird. Despite their struggle to keep the princess safe, these good-natured creatures can do nothing about the sorcerer's spell, which can only be broken by a vow of everlasting love.",9771658.0,89.0,An enchanting classic destined to capture your heart and free your spirit.
1999.0,en,In the Bedroom,15.04,2001-11-23,6.9,227.0,"['Drama', 'Thriller']","Summertime on the coast of Maine, ""In the Bedroom"" centers on the inner dynamics of a family in transition. Matt Fowler is a doctor practicing in his native Maine and is married to New York born Ruth Fowler, a music teacher. His son is involved in a love affair with a local single mother. As the beauty of Maine's brief and fleeting summer comes to an end, these characters find themselves in the midst of unimaginable tragedy.",0.0,130.0,A young man. An older woman. Her ex-husband. Things are about to explode...
393717.0,fr,Braqueurs,12.337,2016-05-04,6.2,260.0,"['Drama', 'Crime', 'Thriller']","One of the members of a gang of thieves commits a serious mistake that force them to work for a ruthless gang of drug dealers, endangering the future of the team, their lives and those of their families.",0.0,78.0,Thieves against dealers
15613.0,en,Fire in the Sky,12.97,1993-03-12,6.6,366.0,"['Science Fiction', 'Drama', 'Mystery']","A group of men who were clearing brush for the government arrive back in town, claiming that their friend was abducted by aliens. Nobody believes them, and despite a lack of motive and no evidence of foul play, their friends' disappearance is treated as murder.",19724334.0,109.0,"Alien abduction. November 5, 1975. White Mountains, Northeastern Arizona. Based on the true story."
11127.0,en,Starship Troopers 3: Marauder,14.937,2008-07-19,4.7,347.0,"['Adventure', 'Science Fiction', 'Action']","The war against the Bugs continues! A Federation Starship crash-lands on the distant Alien planet OM-1, stranding beloved leader Sky Marshal Anoke and several others, including comely but tough pilot Lola Beck. It's up to Colonel/General Johnny Rico, reluctant hero of the original Bug Invasion on Planet P, to lead a team of Troopers on a daring rescue mission.",0.0,105.0,Do you have what it takes to be a Citizen?
